Before erosion ID,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
3136,0.1163274,2,3136,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3137,0.1128492,4,3137,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3138,0.1617589,5,3138,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3139,0.06959532,0,3139,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3140,0.06451723,5,3140,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3141,0.1377762,5,3141,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3142,0.1912042,0,3142,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3143,0.0992394,5,3143,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3144,0.2352827,3,3144,Not eroded,0,1,1,1,0,0,1,0,0,1,1
3145,0.2864491,0,3145,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3146,0.1434243,2,3146,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3147,0.09364837,5,3147,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3148,0.06576915,3,3148,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3149,0.1078347,3,3149,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3150,0.3143551,0,3150,ERODED,1,1,1,1,1,1,1,1,1,1,1
3152,0.2602778,3,3152,ERODED,1,1,1,1,1,1,1,0,0,1,1
3153,0.2207528,4,3153,Not eroded,0,1,1,0,0,0,0,0,0,1,1
3154,0.2854962,0,3154,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3155,0.2285677,0,3155,Not eroded,0,1,1,0,0,0,1,1,1,1,1
3156,0.2095478,4,3156,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3157,0.206925,5,3157,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3158,0.1805519,4,3158,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3159,0.244758,5,3159,Not eroded,0,1,1,1,1,0,0,0,0,0,1
3160,0.3047244,4,3160,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3161,0.1934036,4,3161,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3162,0.150278,0,3162,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3163,0.1740297,4,3163,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3164,0.2909736,0,3164,ERODED,1,1,1,1,1,1,1,1,1,1,1
3165,0.1463842,4,3165,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3166,0.2471081,5,3166,Not eroded,0,1,1,1,1,0,0,0,0,0,1
3167,0.1959766,0,3167,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3168,0.1037017,0,3168,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3169,0.244661,0,3169,Not eroded,0,1,1,1,1,0,1,1,1,1,1
3170,0.2302209,3,3170,Not eroded,0,1,1,1,0,0,1,0,0,1,1
3171,0.3126379,0,3171,ERODED,1,1,1,1,1,1,1,1,1,1,1
3172,0.3091289,0,3172,ERODED,1,1,1,1,1,1,1,1,1,1,1
3173,0.2319739,4,3173,Not eroded,0,1,1,1,0,0,0,0,0,1,1
3174,0.1954381,4,3174,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3175,0.249244,4,3175,Not eroded,0,1,1,1,1,0,0,0,0,1,1
3176,0.06622862,4,3176,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3177,0.2509438,5,3177,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3179,0.212092,2,3179,Not eroded,0,1,0,0,0,0,1,0,1,1,1
3180,0.1316499,4,3180,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3181,0.1654438,4,3181,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3182,0.07108718,5,3182,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3183,0.3085436,0,3183,ERODED,1,1,1,1,1,1,1,1,1,1,1
3184,0.1409162,5,3184,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3185,0.3194933,0,3185,ERODED,1,1,1,1,1,1,1,1,1,1,1
3186,0.05625811,4,3186,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3187,0.1266572,3,3187,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3188,0.06624041,4,3188,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3189,0.1705354,5,3189,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3190,0.2117358,5,3190,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3191,0.2106638,3,3191,Not eroded,0,1,0,0,0,0,1,0,0,1,1
3192,0.2450367,5,3192,Not eroded,0,1,1,1,1,0,0,0,0,0,1
3193,0.2641386,0,3193,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3194,0.3253772,0,3194,ERODED,1,1,1,1,1,1,1,1,1,1,1
3195,0.2006714,4,3195,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3197,0.111971,4,3197,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3198,0.2841153,0,3198,ERODED,1,1,1,1,1,1,1,1,1,1,1
3199,0.2144278,5,3199,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3200,0.2685355,0,3200,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3201,0.2259774,0,3201,Not eroded,0,1,1,0,0,0,1,1,1,1,1
3202,0.066311,4,3202,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3203,0.1872019,5,3203,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3204,0.2636421,0,3204,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3205,0.2866024,4,3205,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3206,0.05624428,4,3206,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3207,0.05625985,4,3207,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3208,0.150974,5,3208,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3210,0.3094613,0,3210,ERODED,1,1,1,1,1,1,1,1,1,1,1
3211,0.1715714,5,3211,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3212,0.2748928,0,3212,ERODED,1,1,1,1,1,1,1,1,1,1,1
3213,0.08118181,5,3213,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3214,0.08602097,4,3214,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3215,0.12505,4,3215,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3216,0.2914582,2,3216,Not eroded,0,1,1,1,1,1,1,0,1,1,1
3217,0.2872756,0,3217,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3218,0.1188059,4,3218,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3220,0.05624586,3,3220,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3221,0.1447042,4,3221,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3222,0.1493,0,3222,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3223,0.3110004,0,3223,ERODED,1,1,1,1,1,1,1,1,1,1,1
3225,0.09748345,3,3225,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3226,0.1734796,2,3226,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3227,0.2201687,2,3227,Not eroded,0,1,1,0,0,0,1,0,1,1,1
3229,0.127816,0,3229,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3230,0.09636843,4,3230,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3232,0.1615355,0,3232,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3233,0.142512,5,3233,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3235,0.1256812,4,3235,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3236,0.1232854,5,3236,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3237,0.1231341,3,3237,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3238,0.0910477,2,3238,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3239,0.2420588,3,3239,Not eroded,0,1,1,1,1,0,1,0,0,1,1
3240,0.2584033,4,3240,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3241,0.1805987,6,3241,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3242,0.3100047,0,3242,ERODED,1,1,1,1,1,1,1,1,1,1,1
3243,0.09699854,4,3243,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3244,0.1507306,3,3244,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3245,0.1343212,3,3245,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3247,0.2544226,5,3247,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3248,0.1345372,3,3248,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3249,0.1921288,4,3249,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3250,0.2558861,3,3250,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3252,0.2495711,2,3252,Not eroded,0,1,1,1,1,0,1,0,1,1,1
3253,0.2528568,3,3253,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3254,0.2730481,5,3254,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3255,0.2753133,3,3255,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3256,0.2447516,4,3256,Not eroded,0,1,1,1,1,0,0,0,0,1,1
3257,0.08547164,3,3257,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3258,0.2344004,0,3258,Not eroded,0,1,1,1,0,0,1,1,1,1,1
3259,0.2211689,4,3259,Not eroded,0,1,1,0,0,0,0,0,0,1,1
3260,0.08299478,4,3260,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3262,0.1634528,5,3262,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3263,0.1885919,3,3263,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3264,0.2153046,0,3264,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3265,0.1463271,6,3265,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3266,0.0776875,6,3266,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3267,0.2872801,0,3267,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3268,0.2601478,6,3268,Not eroded,0,1,1,1,1,1,0,0,0,0,0
3269,0.0738205,3,3269,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3270,0.05624342,5,3270,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3271,0.1238303,4,3271,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3272,0.2951787,0,3272,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3274,0.2804767,5,3274,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3275,0.09913503,3,3275,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3276,0.1743511,4,3276,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3277,0.2133073,0,3277,ERODED,1,1,0,0,0,0,1,1,1,1,1
3278,0.2312273,0,3278,Not eroded,0,1,1,1,0,0,1,1,1,1,1
3280,0.05625754,3,3280,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3282,0.2166294,0,3282,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3283,0.08112312,3,3283,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3285,0.1076639,6,3285,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3286,0.3063512,0,3286,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3287,0.1655451,5,3287,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3288,0.05624954,3,3288,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3289,0.2965509,4,3289,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3290,0.2892678,0,3290,ERODED,1,1,1,1,1,1,1,1,1,1,1
3291,0.121908,3,3291,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3292,0.1031565,0,3292,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3293,0.2911591,0,3293,ERODED,1,1,1,1,1,1,1,1,1,1,1
3294,0.1549842,4,3294,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3295,0.1231426,0,3295,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3296,0.1323776,4,3296,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3297,0.3015896,0,3297,ERODED,1,1,1,1,1,1,1,1,1,1,1
3298,0.2313889,3,3298,Not eroded,0,1,1,1,0,0,1,0,0,1,1
3299,0.3039586,0,3299,ERODED,1,1,1,1,1,1,1,1,1,1,1
3300,0.09784542,0,3300,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3301,0.1180607,0,3301,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3302,0.2574917,3,3302,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3303,0.06723673,3,3303,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3304,0.05624494,4,3304,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3305,0.2299209,3,3305,ERODED,1,1,1,0,0,0,1,0,0,1,1
3306,0.2845369,0,3306,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3307,0.1754412,5,3307,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3308,0.1751067,0,3308,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3309,0.08515925,0,3309,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3310,0.1527663,4,3310,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3311,0.0639157,0,3311,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3312,0.0980644,5,3312,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3313,0.2583666,0,3313,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3315,0.100432,5,3315,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3316,0.1939681,0,3316,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3317,0.05632563,3,3317,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3318,0.1195435,5,3318,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3319,0.1154064,3,3319,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3320,0.1513954,6,3320,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3322,0.09544014,4,3322,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3323,0.1255404,4,3323,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3324,0.177128,3,3324,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3325,0.2876799,0,3325,ERODED,1,1,1,1,1,1,1,1,1,1,1
3326,0.05623795,4,3326,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3328,0.1750516,5,3328,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3329,0.1225037,4,3329,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3330,0.1315865,2,3330,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3331,0.2335073,4,3331,Not eroded,0,1,1,1,0,0,0,0,0,1,1
3332,0.1364804,4,3332,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3333,0.1125517,4,3333,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3334,0.133679,0,3334,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3335,0.2373363,0,3335,Not eroded,0,1,1,1,0,0,1,1,1,1,1
3336,0.06533174,5,3336,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3337,0.3082258,0,3337,ERODED,1,1,1,1,1,1,1,1,1,1,1
3338,0.06623215,4,3338,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3339,0.1142044,3,3339,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3340,0.1552531,7,3340,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3341,0.0903908,5,3341,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3342,0.1099024,5,3342,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3343,0.07033523,4,3343,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3344,0.08468825,3,3344,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3345,0.3070191,0,3345,ERODED,1,1,1,1,1,1,1,1,1,1,1
3346,0.1817509,4,3346,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3347,0.1422946,0,3347,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3348,0.05625139,2,3348,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3349,0.2632036,0,3349,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3350,0.2593818,4,3350,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3351,0.132408,4,3351,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3352,0.2037194,2,3352,Not eroded,0,1,0,0,0,0,1,0,1,1,1
3354,0.2845775,0,3354,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3355,0.07845579,4,3355,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3356,0.2931755,0,3356,ERODED,1,1,1,1,1,1,1,1,1,1,1
3357,0.1806428,6,3357,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3358,0.1011011,4,3358,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3359,0.2085783,0,3359,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3360,0.2927336,0,3360,ERODED,1,1,1,1,1,1,1,1,1,1,1
3361,0.2119347,4,3361,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3362,0.1845402,4,3362,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3363,0.1480967,3,3363,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3364,0.1782315,4,3364,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3365,0.1548308,6,3365,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3366,0.08306004,3,3366,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3367,0.182292,4,3367,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3368,0.2679464,2,3368,Not eroded,0,1,1,1,1,1,1,0,1,1,1
3369,0.2615543,4,3369,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3370,0.07115999,0,3370,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3372,0.2175626,5,3372,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3373,0.1549807,0,3373,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3374,0.3178424,0,3374,ERODED,1,1,1,1,1,1,1,1,1,1,1
3375,0.1638089,3,3375,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3376,0.2956982,4,3376,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3377,0.08649075,0,3377,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3378,0.163937,6,3378,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3379,0.1345841,4,3379,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3380,0.2998655,0,3380,ERODED,1,1,1,1,1,1,1,1,1,1,1
3381,0.2043533,5,3381,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3382,0.2578564,3,3382,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3383,0.1277332,3,3383,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3385,0.2796893,0,3385,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3386,0.1386634,4,3386,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3387,0.1472548,4,3387,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3388,0.1413517,4,3388,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3389,0.1768476,4,3389,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3390,0.2828294,0,3390,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3391,0.1342307,0,3391,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3392,0.2796897,0,3392,ERODED,1,1,1,1,1,1,1,1,1,1,1
3393,0.222682,4,3393,Not eroded,0,1,1,0,0,0,0,0,0,1,1
3394,0.1694797,2,3394,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3395,0.2652666,5,3395,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3396,0.06696022,3,3396,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3397,0.2810982,0,3397,ERODED,1,1,1,1,1,1,1,1,1,1,1
3398,0.06774908,0,3398,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3399,0.2166451,4,3399,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3400,0.1077142,4,3400,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3401,0.2997622,4,3401,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3402,0.1275025,3,3402,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3403,0.2240001,2,3403,Not eroded,0,1,1,0,0,0,1,0,1,1,1
3404,0.1790105,4,3404,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3405,0.226776,3,3405,Not eroded,0,1,1,0,0,0,1,0,0,1,1
3406,0.09668609,5,3406,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3407,0.08518406,4,3407,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3408,0.09836238,4,3408,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3410,0.255374,0,3410,ERODED,1,1,1,1,1,1,1,1,1,1,1
3411,0.1838267,2,3411,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3412,0.109771,4,3412,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3413,0.05625004,3,3413,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3415,0.2646277,0,3415,ERODED,1,1,1,1,1,1,1,1,1,1,1
3416,0.05626517,2,3416,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3417,0.07547922,2,3417,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3418,0.188314,0,3418,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3419,0.2755161,3,3419,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3420,0.1014552,0,3420,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3421,0.2539694,2,3421,Not eroded,0,1,1,1,1,1,1,0,1,1,1
3422,0.2384844,5,3422,Not eroded,0,1,1,1,0,0,0,0,0,0,1
3423,0.05626389,3,3423,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3424,0.1631803,4,3424,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3425,0.3175063,0,3425,ERODED,1,1,1,1,1,1,1,1,1,1,1
3426,0.1788127,0,3426,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3427,0.2390145,0,3427,ERODED,1,1,1,1,0,0,1,1,1,1,1
3428,0.06185233,4,3428,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3429,0.1595318,4,3429,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3430,0.147018,3,3430,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3431,0.260789,3,3431,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3432,0.3034239,0,3432,ERODED,1,1,1,1,1,1,1,1,1,1,1
3433,0.2483393,4,3433,Not eroded,0,1,1,1,1,0,0,0,0,1,1
3434,0.2921381,0,3434,ERODED,1,1,1,1,1,1,1,1,1,1,1
3435,0.2920754,3,3435,Not eroded,0,1,1,1,1,1,1,0,0,1,1
3436,0.1645071,3,3436,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3437,0.05624679,4,3437,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3438,0.1053068,3,3438,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3439,0.2385363,4,3439,Not eroded,0,1,1,1,0,0,0,0,0,1,1
3440,0.2170338,5,3440,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3441,0.2658967,5,3441,Not eroded,0,1,1,1,1,1,0,0,0,0,1
3442,0.1691922,6,3442,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3443,0.3098596,0,3443,ERODED,1,1,1,1,1,1,1,1,1,1,1
3444,0.08755795,4,3444,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3445,0.0562403,4,3445,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3447,0.1460156,2,3447,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3448,0.1624088,3,3448,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3449,0.1739775,0,3449,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3450,0.2849415,0,3450,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3451,0.1480275,5,3451,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3452,0.1956601,5,3452,Not eroded,0,1,0,0,0,0,0,0,0,0,1
3454,0.07692319,4,3454,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3455,0.2864702,0,3455,ERODED,1,1,1,1,1,1,1,1,1,1,1
3456,0.229285,0,3456,Not eroded,0,1,1,0,0,0,1,1,1,1,1
3457,0.08760628,6,3457,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3458,0.1041894,0,3458,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3459,0.05626997,4,3459,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3460,0.3352018,0,3460,ERODED,1,1,1,1,1,1,1,1,1,1,1
3461,0.1769633,7,3461,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3463,0.146412,5,3463,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3465,0.2324402,3,3465,Not eroded,0,1,1,1,0,0,1,0,0,1,1
3466,0.2025135,3,3466,Not eroded,0,1,0,0,0,0,1,0,0,1,1
3467,0.3343965,0,3467,ERODED,1,1,1,1,1,1,1,1,1,1,1
3468,0.2787747,4,3468,Not eroded,0,1,1,1,1,1,0,0,0,1,1
3469,0.1003972,0,3469,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3470,0.1292973,0,3470,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3471,0.1701395,0,3471,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3472,0.1360551,6,3472,Not eroded,0,0,0,0,0,0,0,0,0,0,0
3473,0.1445576,3,3473,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3474,0.236436,5,3474,Not eroded,0,1,1,1,0,0,0,0,0,0,1
3476,0.17767,0,3476,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3477,0.2821672,0,3477,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3478,0.1068381,4,3478,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3479,0.1139126,5,3479,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3480,0.2050195,4,3480,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3481,0.3168387,0,3481,ERODED,1,1,1,1,1,1,1,1,1,1,1
3482,0.1335944,0,3482,Not eroded,0,0,0,0,0,0,1,1,1,1,1
3483,0.2424355,0,3483,Not eroded,0,1,1,1,1,0,1,1,1,1,1
3484,0.1110271,4,3484,Not eroded,0,0,0,0,0,0,0,0,0,1,1
3485,0.06488677,3,3485,Not eroded,0,0,0,0,0,0,1,0,0,1,1
3486,0.1662833,5,3486,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3487,0.08221006,2,3487,Not eroded,0,0,0,0,0,0,1,0,1,1,1
3488,0.1426696,5,3488,Not eroded,0,0,0,0,0,0,0,0,0,0,1
3489,0.3042988,0,3489,ERODED,1,1,1,1,1,1,1,1,1,1,1
3490,0.26115,0,3490,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3491,0.232957,5,3491,Not eroded,0,1,1,1,0,0,0,0,0,0,1
3492,0.2318242,2,3492,Not eroded,0,1,1,1,0,0,1,0,1,1,1
3493,0.2190878,4,3493,Not eroded,0,1,0,0,0,0,0,0,0,1,1
3494,0.219464,0,3494,Not eroded,0,1,0,0,0,0,1,1,1,1,1
3495,0.257937,0,3495,Not eroded,0,1,1,1,1,1,1,1,1,1,1
3496,0.2586907,0,3496,Not eroded,0,1,1,1,1,1,1,1,1,1,1
