Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity
904,6.49E-02,1.52E-01,2.74E-01,5,904,Not eroded,0,1,1,1,1,1,0,0,0,0,1
905,2.24E-01,1.74E-01,2.55E-01,6,905,Not eroded,0,1,1,1,1,1,0,0,0,0,0
908,2.78E-01,1.65E-01,3.05E-01,0,908,ERODED,1,1,1,1,1,1,1,1,1,1,1
909,1.93E-01,1.48E-01,3.07E-01,0,909,ERODED,1,1,1,1,1,1,1,1,1,1,1
910,2.52E-01,2.30E-01,2.96E-01,0,910,Not eroded,0,1,1,1,1,1,1,1,1,1,1
914,2.08E-01,2.59E-01,2.95E-01,0,914,Not eroded,0,1,1,1,1,1,1,1,1,1,1
919,1.48E-01,1.60E-01,3.00E-01,4,919,Not eroded,0,1,1,1,1,1,0,0,0,1,1
923,1.40E-01,2.41E-01,2.50E-01,0,923,Not eroded,0,1,1,1,1,0,1,1,1,1,1
927,3.24E-01,2.25E-01,3.08E-01,0,927,ERODED,1,1,1,1,1,1,1,1,1,1,1
930,1.11E-01,2.05E-01,2.43E-01,0,930,Not eroded,0,1,1,1,1,0,1,1,1,1,1
933,2.01E-01,1.83E-01,2.76E-01,6,933,Not eroded,0,1,1,1,1,1,0,0,0,0,0
938,2.69E-01,5.64E-02,2.91E-01,3,938,Not eroded,0,1,1,1,1,1,1,0,0,1,1
940,3.24E-01,1.71E-01,2.86E-01,0,940,ERODED,1,1,1,1,1,1,1,1,1,1,1
943,8.17E-02,3.00E-01,3.26E-01,0,943,ERODED,1,1,1,1,1,1,1,1,1,1,1
944,2.17E-01,9.42E-02,3.03E-01,4,944,Not eroded,0,1,1,1,1,1,0,0,0,1,1
946,1.86E-01,1.70E-01,2.45E-01,3,946,Not eroded,0,1,1,1,1,0,1,0,0,1,1
947,1.57E-01,1.64E-01,2.55E-01,6,947,Not eroded,0,1,1,1,1,1,0,0,0,0,0
950,9.09E-02,9.66E-02,2.94E-01,3,950,Not eroded,0,1,1,1,1,1,1,0,0,1,1
955,7.75E-02,5.64E-02,2.94E-01,5,955,Not eroded,0,1,1,1,1,1,0,0,0,0,1
958,1.92E-01,1.78E-01,2.75E-01,4,958,Not eroded,0,1,1,1,1,1,0,0,0,1,1
959,2.70E-01,2.77E-01,2.49E-01,0,959,Not eroded,0,1,1,1,1,0,1,1,1,1,1
960,1.41E-01,1.47E-01,2.86E-01,5,960,Not eroded,0,1,1,1,1,1,0,0,0,0,1
961,1.17E-01,1.34E-01,2.84E-01,6,961,Not eroded,0,1,1,1,1,1,0,0,0,0,0
964,1.88E-01,3.04E-01,2.87E-01,5,964,Not eroded,0,1,1,1,1,1,0,0,0,0,1
968,2.60E-01,1.59E-01,3.25E-01,0,968,ERODED,1,1,1,1,1,1,1,1,1,1,1
970,2.76E-01,1.54E-01,2.96E-01,0,970,ERODED,1,1,1,1,1,1,1,1,1,1,1
971,2.46E-01,1.89E-01,2.86E-01,2,971,Not eroded,0,1,1,1,1,1,1,0,1,1,1
976,2.22E-01,1.48E-01,2.52E-01,3,976,Not eroded,0,1,1,1,1,1,1,0,0,1,1
977,2.46E-01,5.93E-02,2.43E-01,4,977,Not eroded,0,1,1,1,1,0,0,0,0,1,1
979,2.94E-01,2.93E-01,2.80E-01,0,979,Not eroded,0,1,1,1,1,1,1,1,1,1,1
980,1.22E-01,9.72E-02,2.86E-01,2,980,Not eroded,0,1,1,1,1,1,1,0,1,1,1
981,2.18E-01,2.48E-01,2.97E-01,0,981,Not eroded,0,1,1,1,1,1,1,1,1,1,1
984,2.37E-01,7.56E-02,2.99E-01,0,984,ERODED,1,1,1,1,1,1,1,1,1,1,1
988,2.28E-01,9.50E-02,2.79E-01,4,988,Not eroded,0,1,1,1,1,1,0,0,0,1,1
990,1.84E-01,1.58E-01,3.08E-01,0,990,ERODED,1,1,1,1,1,1,1,1,1,1,1
991,8.04E-02,3.19E-01,3.12E-01,0,991,ERODED,1,1,1,1,1,1,1,1,1,1,1
993,2.00E-01,2.21E-01,2.89E-01,3,993,Not eroded,0,1,1,1,1,1,1,0,0,1,1
998,1.64E-01,2.07E-01,3.26E-01,0,998,ERODED,1,1,1,1,1,1,1,1,1,1,1
999,2.57E-01,1.39E-01,2.55E-01,4,999,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1002,2.13E-01,1.37E-01,2.69E-01,4,1002,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1007,1.80E-01,2.36E-01,2.96E-01,4,1007,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1008,1.15E-01,1.04E-01,2.47E-01,0,1008,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1012,1.69E-01,1.26E-01,3.31E-01,0,1012,ERODED,1,1,1,1,1,1,1,1,1,1,1
1019,1.05E-01,1.37E-01,3.08E-01,0,1019,ERODED,1,1,1,1,1,1,1,1,1,1,1
1025,2.53E-01,3.24E-01,2.42E-01,0,1025,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1031,2.04E-01,2.51E-01,2.99E-01,0,1031,ERODED,1,1,1,1,1,1,1,1,1,1,1
1032,2.52E-01,2.02E-01,2.81E-01,3,1032,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1035,9.66E-02,1.81E-01,2.95E-01,4,1035,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1051,1.81E-01,6.59E-02,2.72E-01,3,1051,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1052,2.48E-01,5.65E-02,2.69E-01,0,1052,ERODED,1,1,1,1,1,1,1,1,1,1,1
1056,2.36E-01,2.78E-01,3.05E-01,0,1056,ERODED,1,1,1,1,1,1,1,1,1,1,1
1057,2.12E-01,2.43E-01,2.55E-01,0,1057,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1059,9.89E-02,2.58E-01,2.62E-01,3,1059,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1064,2.48E-01,3.24E-01,2.96E-01,3,1064,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1070,2.28E-01,1.38E-01,2.50E-01,2,1070,Not eroded,0,1,1,1,1,0,1,0,1,1,1
1072,5.66E-02,1.22E-01,2.58E-01,0,1072,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1075,1.32E-01,1.13E-01,2.91E-01,0,1075,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1078,1.08E-01,1.95E-01,2.81E-01,4,1078,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1085,2.72E-01,1.30E-01,3.12E-01,0,1085,ERODED,1,1,1,1,1,1,1,1,1,1,1
1088,2.04E-01,3.02E-01,3.11E-01,0,1088,ERODED,1,1,1,1,1,1,1,1,1,1,1
1091,3.15E-01,2.45E-01,2.92E-01,3,1091,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1092,1.81E-01,8.98E-02,2.49E-01,0,1092,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1094,1.93E-01,1.65E-01,2.63E-01,5,1094,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1095,9.06E-02,3.24E-01,2.75E-01,2,1095,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1104,2.34E-01,1.14E-01,2.47E-01,5,1104,Not eroded,0,1,1,1,1,0,0,0,0,0,1
1107,2.75E-01,5.64E-02,2.52E-01,3,1107,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1111,2.34E-01,6.48E-02,2.50E-01,4,1111,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1113,1.62E-01,2.32E-01,2.90E-01,2,1113,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1116,6.45E-02,1.30E-01,2.84E-01,5,1116,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1117,1.36E-01,3.24E-01,2.80E-01,0,1117,ERODED,1,1,1,1,1,1,1,1,1,1,1
1119,2.07E-01,2.26E-01,2.61E-01,3,1119,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1121,6.49E-02,1.36E-01,2.51E-01,4,1121,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1128,9.59E-02,2.89E-01,2.89E-01,0,1128,ERODED,1,1,1,1,1,1,1,1,1,1,1
1133,2.55E-01,2.83E-01,2.94E-01,0,1133,ERODED,1,1,1,1,1,1,1,1,1,1,1
1140,9.37E-02,1.96E-01,2.90E-01,0,1140,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1141,1.64E-01,2.06E-01,2.93E-01,5,1141,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1143,2.53E-01,1.01E-01,2.44E-01,3,1143,Not eroded,0,1,1,1,1,0,1,0,0,1,1
1158,1.34E-01,1.52E-01,2.45E-01,5,1158,Not eroded,0,1,1,1,1,0,0,0,0,0,1
1160,2.69E-01,1.39E-01,3.25E-01,0,1160,ERODED,1,1,1,1,1,1,1,1,1,1,1
1165,2.06E-01,1.40E-01,2.57E-01,4,1165,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1169,2.86E-01,1.16E-01,3.26E-01,0,1169,ERODED,1,1,1,1,1,1,1,1,1,1,1
1170,1.95E-01,5.66E-02,3.01E-01,0,1170,ERODED,1,1,1,1,1,1,1,1,1,1,1
1171,1.80E-01,1.23E-01,3.00E-01,0,1171,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1193,8.83E-02,1.49E-01,2.56E-01,4,1193,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1198,1.98E-01,1.44E-01,2.99E-01,4,1198,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1199,8.02E-02,8.55E-02,2.68E-01,4,1199,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1202,3.23E-01,3.23E-01,2.98E-01,0,1202,ERODED,1,1,1,1,1,1,1,1,1,1,1
1204,1.67E-01,2.14E-01,2.98E-01,4,1204,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1206,2.43E-01,2.35E-01,2.91E-01,3,1206,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1209,1.71E-01,3.23E-01,2.67E-01,3,1209,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1210,1.31E-01,1.41E-01,2.43E-01,0,1210,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1213,1.54E-01,2.27E-01,2.86E-01,4,1213,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1214,3.22E-01,1.85E-01,3.13E-01,0,1214,ERODED,1,1,1,1,1,1,1,1,1,1,1
1218,8.73E-02,2.52E-01,2.70E-01,6,1218,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1220,5.62E-02,2.18E-01,2.84E-01,2,1220,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1222,2.37E-01,9.67E-02,2.83E-01,7,1222,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1223,3.24E-01,8.59E-02,2.81E-01,0,1223,ERODED,1,1,1,1,1,1,1,1,1,1,1
1226,2.05E-01,1.73E-01,2.50E-01,4,1226,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1235,1.97E-01,2.11E-01,2.66E-01,5,1235,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1237,1.45E-01,1.99E-01,3.26E-01,0,1237,ERODED,1,1,1,1,1,1,1,1,1,1,1
1242,1.73E-01,2.24E-01,2.68E-01,3,1242,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1245,2.13E-01,2.58E-01,2.63E-01,0,1245,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1249,1.36E-01,2.69E-01,2.75E-01,0,1249,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1263,1.57E-01,1.77E-01,2.87E-01,4,1263,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1264,1.21E-01,3.24E-01,2.67E-01,2,1264,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1270,1.32E-01,3.24E-01,2.50E-01,3,1270,Not eroded,0,1,1,1,1,0,1,0,0,1,1
1274,2.53E-01,6.29E-02,2.91E-01,0,1274,ERODED,1,1,1,1,1,1,1,1,1,1,1
1281,2.46E-01,2.12E-01,2.77E-01,0,1281,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1286,1.21E-01,1.58E-01,3.34E-01,0,1286,ERODED,1,1,1,1,1,1,1,1,1,1,1
1290,2.13E-01,2.15E-01,2.58E-01,0,1290,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1295,1.99E-01,5.67E-02,2.75E-01,0,1295,ERODED,1,1,1,1,1,1,1,1,1,1,1
1298,1.96E-01,2.92E-01,2.77E-01,4,1298,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1300,2.73E-01,9.30E-02,2.57E-01,5,1300,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1303,3.20E-01,2.29E-01,2.99E-01,0,1303,ERODED,1,1,1,1,1,1,1,1,1,1,1
1304,2.89E-01,1.87E-01,2.57E-01,0,1304,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1306,2.59E-01,7.21E-02,2.43E-01,7,1306,Not eroded,0,1,1,1,1,0,0,0,0,0,0
1316,7.35E-02,1.64E-01,2.95E-01,6,1316,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1318,3.24E-01,1.10E-01,3.14E-01,0,1318,ERODED,1,1,1,1,1,1,1,1,1,1,1
1319,2.67E-01,2.69E-01,3.02E-01,0,1319,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1325,2.91E-01,2.84E-01,2.83E-01,0,1325,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1327,2.90E-01,1.26E-01,2.56E-01,3,1327,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1328,3.15E-01,1.09E-01,2.96E-01,0,1328,ERODED,1,1,1,1,1,1,1,1,1,1,1
1344,6.23E-02,1.70E-01,2.44E-01,6,1344,Not eroded,0,1,1,1,1,0,0,0,0,0,0
1355,1.32E-01,2.35E-01,2.81E-01,0,1355,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1356,2.80E-01,2.79E-01,2.48E-01,0,1356,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1358,1.31E-01,5.73E-02,3.29E-01,0,1358,ERODED,1,1,1,1,1,1,1,1,1,1,1
1359,8.86E-02,1.30E-01,2.69E-01,6,1359,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1364,1.39E-01,2.70E-01,2.85E-01,0,1364,ERODED,1,1,1,1,1,1,1,1,1,1,1
1366,6.14E-02,1.24E-01,2.50E-01,3,1366,Not eroded,0,1,1,1,1,0,1,0,0,1,1
1373,2.70E-01,1.41E-01,2.49E-01,6,1373,Not eroded,0,1,1,1,1,0,0,0,0,0,0
1376,9.82E-02,3.24E-01,3.02E-01,0,1376,ERODED,1,1,1,1,1,1,1,1,1,1,1
1377,1.76E-01,2.70E-01,2.90E-01,6,1377,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1378,1.83E-01,2.80E-01,3.08E-01,0,1378,ERODED,1,1,1,1,1,1,1,1,1,1,1
1386,1.58E-01,1.22E-01,2.80E-01,0,1386,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1390,9.10E-02,8.91E-02,2.44E-01,0,1390,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1399,2.84E-01,1.70E-01,2.69E-01,4,1399,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1403,1.69E-01,1.21E-01,2.60E-01,3,1403,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1405,2.05E-01,1.49E-01,3.06E-01,0,1405,ERODED,1,1,1,1,1,1,1,1,1,1,1
1406,2.54E-01,2.82E-01,3.14E-01,0,1406,ERODED,1,1,1,1,1,1,1,1,1,1,1
1407,8.92E-02,5.64E-02,2.41E-01,4,1407,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1409,2.29E-01,2.12E-01,2.90E-01,6,1409,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1410,2.51E-01,2.53E-01,2.55E-01,0,1410,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1414,1.71E-01,2.76E-01,2.97E-01,3,1414,ERODED,1,1,1,1,1,1,1,0,0,1,1
1416,6.63E-02,1.70E-01,2.54E-01,4,1416,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1417,3.07E-01,1.70E-01,2.65E-01,5,1417,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1423,2.50E-01,3.08E-01,2.64E-01,0,1423,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1424,6.88E-02,1.84E-01,2.85E-01,0,1424,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1425,2.60E-01,2.81E-01,2.50E-01,0,1425,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1426,2.39E-01,8.73E-02,2.96E-01,5,1426,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1431,8.35E-02,1.43E-01,2.79E-01,5,1431,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1433,1.74E-01,1.12E-01,3.16E-01,0,1433,ERODED,1,1,1,1,1,1,1,1,1,1,1
1434,1.45E-01,3.09E-01,2.99E-01,0,1434,ERODED,1,1,1,1,1,1,1,1,1,1,1
1437,3.01E-01,3.01E-01,2.81E-01,0,1437,ERODED,1,1,1,1,1,1,1,1,1,1,1
1456,1.52E-01,9.24E-02,3.26E-01,0,1456,ERODED,1,1,1,1,1,1,1,1,1,1,1
1459,9.43E-02,2.29E-01,2.82E-01,7,1459,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1472,1.21E-01,7.27E-02,2.88E-01,4,1472,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1473,5.74E-02,2.87E-01,3.19E-01,0,1473,ERODED,1,1,1,1,1,1,1,1,1,1,1
1476,2.00E-01,1.58E-01,2.90E-01,5,1476,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1477,1.57E-01,2.87E-01,2.57E-01,3,1477,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1478,1.92E-01,1.96E-01,3.23E-01,0,1478,ERODED,1,1,1,1,1,1,1,1,1,1,1
1482,2.99E-01,1.51E-01,2.44E-01,5,1482,Not eroded,0,1,1,1,1,0,0,0,0,0,1
1484,1.41E-01,9.90E-02,2.44E-01,4,1484,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1485,1.83E-01,6.42E-02,3.08E-01,0,1485,ERODED,1,1,1,1,1,1,1,1,1,1,1
1493,3.24E-01,1.14E-01,3.04E-01,0,1493,ERODED,1,1,1,1,1,1,1,1,1,1,1
1496,1.84E-01,3.24E-01,2.95E-01,3,1496,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1498,2.60E-01,2.10E-01,2.53E-01,0,1498,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1499,2.13E-01,2.17E-01,3.14E-01,0,1499,ERODED,1,1,1,1,1,1,1,1,1,1,1
1505,1.57E-01,8.24E-02,2.62E-01,3,1505,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1506,1.33E-01,1.21E-01,2.83E-01,5,1506,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1510,2.69E-01,2.11E-01,2.97E-01,0,1510,ERODED,1,1,1,1,1,1,1,1,1,1,1
1521,2.03E-01,3.15E-01,2.66E-01,4,1521,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1524,2.50E-01,2.55E-01,3.26E-01,0,1524,ERODED,1,1,1,1,1,1,1,1,1,1,1
1526,2.25E-01,7.49E-02,3.02E-01,0,1526,ERODED,1,1,1,1,1,1,1,1,1,1,1
1527,7.98E-02,2.00E-01,2.95E-01,3,1527,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1535,1.15E-01,1.87E-01,2.96E-01,3,1535,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1537,1.71E-01,3.00E-01,2.52E-01,3,1537,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1538,2.28E-01,2.85E-01,2.83E-01,4,1538,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1539,2.92E-01,2.92E-01,2.47E-01,0,1539,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1541,2.87E-01,1.55E-01,3.26E-01,0,1541,ERODED,1,1,1,1,1,1,1,1,1,1,1
1551,9.00E-02,2.57E-01,3.00E-01,3,1551,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1552,1.96E-01,2.84E-01,2.91E-01,0,1552,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1556,1.98E-01,3.13E-01,2.96E-01,2,1556,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1560,1.44E-01,1.05E-01,2.81E-01,0,1560,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1561,2.82E-01,1.29E-01,3.14E-01,0,1561,ERODED,1,1,1,1,1,1,1,1,1,1,1
1562,3.08E-01,6.36E-02,3.13E-01,0,1562,ERODED,1,1,1,1,1,1,1,1,1,1,1
1565,8.91E-02,1.30E-01,2.92E-01,3,1565,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1576,5.65E-02,2.99E-01,3.14E-01,0,1576,ERODED,1,1,1,1,1,1,1,1,1,1,1
1577,2.08E-01,2.95E-01,2.94E-01,4,1577,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1578,2.33E-01,2.73E-01,3.23E-01,0,1578,ERODED,1,1,1,1,1,1,1,1,1,1,1
1581,3.24E-01,1.57E-01,3.08E-01,0,1581,ERODED,1,1,1,1,1,1,1,1,1,1,1
1587,2.79E-01,2.05E-01,2.58E-01,0,1587,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1591,2.59E-01,1.39E-01,2.91E-01,0,1591,ERODED,1,1,1,1,1,1,1,1,1,1,1
1593,1.09E-01,1.09E-01,2.53E-01,0,1593,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1595,1.91E-01,2.85E-01,2.83E-01,0,1595,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1598,2.67E-01,1.22E-01,2.93E-01,0,1598,ERODED,1,1,1,1,1,1,1,1,1,1,1
1602,2.71E-01,5.64E-02,2.42E-01,3,1602,Not eroded,0,1,1,1,1,0,1,0,0,1,1
1603,2.78E-01,1.45E-01,3.25E-01,0,1603,ERODED,1,1,1,1,1,1,1,1,1,1,1
1609,9.64E-02,1.97E-01,2.68E-01,6,1609,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1610,1.96E-01,1.84E-01,2.66E-01,3,1610,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1611,2.08E-01,2.31E-01,3.12E-01,2,1611,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1614,2.69E-01,8.57E-02,2.50E-01,4,1614,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1615,9.99E-02,2.00E-01,2.83E-01,6,1615,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1617,2.72E-01,1.02E-01,3.07E-01,0,1617,ERODED,1,1,1,1,1,1,1,1,1,1,1
1619,1.64E-01,2.73E-01,3.32E-01,0,1619,ERODED,1,1,1,1,1,1,1,1,1,1,1
1622,3.24E-01,8.08E-02,2.96E-01,0,1622,ERODED,1,1,1,1,1,1,1,1,1,1,1
1624,1.22E-01,1.92E-01,2.57E-01,3,1624,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1627,3.24E-01,3.12E-01,2.71E-01,0,1627,ERODED,1,1,1,1,1,1,1,1,1,1,1
1633,1.12E-01,1.02E-01,3.20E-01,0,1633,ERODED,1,1,1,1,1,1,1,1,1,1,1
1635,2.30E-01,1.16E-01,2.96E-01,6,1635,Not eroded,0,1,1,1,1,1,0,0,0,0,0
1639,3.23E-01,2.72E-01,3.06E-01,0,1639,ERODED,1,1,1,1,1,1,1,1,1,1,1
1640,5.75E-02,1.88E-01,2.82E-01,3,1640,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1645,2.07E-01,3.05E-01,2.95E-01,4,1645,ERODED,1,1,1,1,1,1,0,0,0,1,1
1651,1.81E-01,3.00E-01,2.64E-01,5,1651,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1652,5.65E-02,2.27E-01,2.81E-01,0,1652,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1653,1.90E-01,5.64E-02,2.64E-01,3,1653,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1656,2.99E-01,1.58E-01,2.75E-01,0,1656,ERODED,1,1,1,1,1,1,1,1,1,1,1
1662,2.60E-01,2.02E-01,3.00E-01,0,1662,ERODED,1,1,1,1,1,1,1,1,1,1,1
1665,6.40E-02,1.29E-01,3.36E-01,0,1665,ERODED,1,1,1,1,1,1,1,1,1,1,1
1670,2.51E-01,3.10E-01,2.75E-01,0,1670,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1673,5.64E-02,2.16E-01,2.57E-01,0,1673,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1675,1.73E-01,1.01E-01,2.53E-01,2,1675,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1677,1.45E-01,1.97E-01,2.47E-01,4,1677,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1679,1.79E-01,2.50E-01,2.43E-01,3,1679,Not eroded,0,1,1,1,1,0,1,0,0,1,1
1688,2.98E-01,6.06E-02,2.61E-01,0,1688,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1690,9.75E-02,1.57E-01,2.53E-01,2,1690,Not eroded,0,1,1,1,1,1,1,0,1,1,1
1696,8.06E-02,3.24E-01,3.28E-01,0,1696,ERODED,1,1,1,1,1,1,1,1,1,1,1
1697,7.07E-02,7.88E-02,2.84E-01,5,1697,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1698,2.94E-01,2.25E-01,3.25E-01,0,1698,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1710,1.86E-01,8.03E-02,2.80E-01,3,1710,Not eroded,0,1,1,1,1,1,1,0,0,1,1
1714,3.00E-01,2.16E-01,3.26E-01,0,1714,ERODED,1,1,1,1,1,1,1,1,1,1,1
1715,1.03E-01,1.26E-01,2.77E-01,5,1715,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1728,3.24E-01,3.09E-01,2.91E-01,0,1728,ERODED,1,1,1,1,1,1,1,1,1,1,1
1736,7.26E-02,6.19E-02,2.79E-01,5,1736,Not eroded,0,1,1,1,1,1,0,0,0,0,1
1737,1.89E-01,5.98E-02,2.46E-01,4,1737,Not eroded,0,1,1,1,1,0,0,0,0,1,1
1738,1.28E-01,5.73E-02,2.81E-01,2,1738,ERODED,1,1,1,1,1,1,1,0,1,1,1
1740,2.77E-01,1.64E-01,2.95E-01,0,1740,ERODED,1,1,1,1,1,1,1,1,1,1,1
1742,2.21E-01,2.23E-01,2.48E-01,2,1742,Not eroded,0,1,1,1,1,0,1,0,1,1,1
1765,1.66E-01,5.64E-02,2.62E-01,4,1765,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1771,2.15E-01,2.55E-01,2.89E-01,0,1771,Not eroded,0,1,1,1,1,1,1,1,1,1,1
1772,2.31E-01,1.26E-01,2.91E-01,4,1772,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1774,1.41E-01,3.23E-01,2.89E-01,0,1774,ERODED,1,1,1,1,1,1,1,1,1,1,1
1775,2.68E-01,1.59E-01,2.49E-01,0,1775,Not eroded,0,1,1,1,1,0,1,1,1,1,1
1778,1.31E-01,1.39E-01,2.63E-01,4,1778,Not eroded,0,1,1,1,1,1,0,0,0,1,1
1779,3.24E-01,2.67E-01,2.94E-01,0,1779,ERODED,1,1,1,1,1,1,1,1,1,1,1
1781,2.56E-01,1.26E-01,2.89E-01,0,1781,ERODED,1,1,1,1,1,1,1,1,1,1,1
1783,2.34E-01,5.64E-02,2.64E-01,3,1783,Not eroded,0,1,1,1,1,1,1,0,0,1,1
