Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,,4Connectivity,5Connectivity,2Connectivity,1Connectivity,0Connectivity
552,1.70E-01,1.47E-01,3.10E-01,0,552,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
557,1.56E-01,9.53E-02,3.07E-01,0,557,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
563,1.24E-01,3.25E-01,2.56E-01,4,563,Not eroded,0,0,1,1,1,1,1,2.77E-08,-7.60E-07,4.01E-09,7.60E-07,1.90E-07,0,1.36E-03,1,1,0,0,0
565,2.77E-01,2.17E-01,2.99E-01,0,565,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
566,2.82E-01,2.10E-01,2.88E-01,0,566,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
570,2.67E-01,1.36E-01,2.58E-01,0,570,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
571,2.71E-01,1.06E-01,3.11E-01,0,571,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
577,5.60E-02,2.14E-01,2.81E-01,0,577,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
580,9.12E-02,1.95E-01,2.76E-01,0,580,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
581,2.33E-01,1.68E-01,2.74E-01,5,581,Not eroded,0,0,1,1,1,1,1,2.47E-06,-1.95E-06,6.35E-06,7.09E-06,1.42E-06,0,1.27E-02,0,1,0,0,0
582,2.76E-01,1.69E-01,2.46E-01,0,582,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
584,2.16E-01,2.25E-01,2.89E-01,5,584,Not eroded,0,0,1,1,1,1,1,-2.54E-06,4.94E-06,-1.25E-06,5.69E-06,1.14E-06,0,1.02E-02,0,1,0,0,0
585,2.10E-01,1.38E-01,2.52E-01,3,585,Not eroded,0,0,1,1,1,1,1,-2.05E-07,-1.08E-06,-8.27E-07,1.38E-06,4.58E-07,1,2.47E-03,1,1,0,0,0
592,2.50E-01,3.05E-01,2.59E-01,0,592,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
597,2.33E-01,5.61E-02,2.47E-01,4,597,Not eroded,0,0,1,1,1,1,0,1.00E-07,-7.61E-07,1.96E-07,7.92E-07,1.98E-07,0,1.42E-03,1,1,0,0,0
599,2.47E-01,8.32E-02,3.13E-01,0,599,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
600,1.38E-01,5.62E-02,3.18E-01,0,600,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
604,3.02E-01,1.57E-01,2.46E-01,0,604,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
607,1.88E-01,1.79E-01,2.54E-01,0,607,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
610,8.80E-02,2.24E-01,2.79E-01,0,610,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
611,2.11E-01,2.52E-01,2.44E-01,0,611,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
612,1.87E-01,1.98E-01,3.02E-01,0,612,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
616,2.13E-01,2.16E-01,2.94E-01,4,616,Not eroded,0,0,1,1,1,1,1,1.16E-05,6.39E-07,1.37E-06,1.17E-05,2.93E-06,0,2.09E-02,1,1,0,0,0
619,1.49E-01,2.89E-01,2.50E-01,3,619,Not eroded,0,0,1,1,1,1,0,1.07E-06,-8.33E-07,-6.30E-07,1.49E-06,4.98E-07,1,2.67E-03,1,1,0,0,0
620,2.34E-01,1.04E-01,2.93E-01,0,620,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
626,1.81E-01,2.82E-01,2.80E-01,0,626,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
627,1.49E-01,2.99E-01,3.09E-01,0,627,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
630,9.47E-02,2.01E-01,2.92E-01,0,630,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
639,2.43E-01,1.49E-01,2.88E-01,4,639,Not eroded,0,0,1,1,1,1,1,-6.08E-07,1.09E-06,2.60E-06,2.89E-06,7.22E-07,0,5.17E-03,1,1,0,0,0
643,2.13E-01,5.71E-02,3.27E-01,0,643,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
646,6.46E-02,2.00E-01,2.55E-01,4,646,Not eroded,0,0,1,1,1,1,1,6.98E-08,1.51E-07,4.45E-08,1.72E-07,4.30E-08,0,3.08E-04,1,1,0,0,0
654,2.69E-01,1.69E-01,2.59E-01,0,654,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
657,2.44E-01,1.96E-01,2.90E-01,0,657,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
660,3.24E-01,2.65E-01,2.67E-01,3,660,Not eroded,0,0,1,1,1,1,1,-2.96E-06,-1.55E-06,3.43E-07,3.36E-06,1.12E-06,1,6.01E-03,1,1,0,0,0
664,2.15E-01,2.02E-01,3.32E-01,0,664,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
670,2.13E-01,3.12E-01,2.54E-01,4,670,Not eroded,0,0,1,1,1,1,1,-5.48E-08,-2.54E-07,-1.44E-07,2.98E-07,7.44E-08,0,5.33E-04,1,1,0,0,0
677,3.05E-01,2.16E-01,3.35E-01,0,677,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
679,2.52E-01,1.64E-01,2.90E-01,3,679,Not eroded,0,0,1,1,1,1,1,3.81E-06,7.81E-06,-1.35E-06,8.79E-06,2.93E-06,1,1.57E-02,1,1,0,0,0
686,9.39E-02,5.58E-02,3.04E-01,3,686,Not eroded,0,0,1,1,1,1,1,3.46E-07,-6.92E-07,-1.81E-08,7.74E-07,2.58E-07,1,1.38E-03,1,1,0,0,0
688,3.24E-01,5.63E-02,3.02E-01,0,688,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
695,2.24E-01,2.19E-01,2.83E-01,5,695,Not eroded,0,0,1,1,1,1,1,-5.33E-06,-7.79E-07,3.46E-05,3.50E-05,7.01E-06,0,6.26E-02,0,1,0,0,0
703,1.46E-01,3.25E-01,2.41E-01,3,703,Not eroded,0,0,1,1,1,1,0,3.70E-07,-7.00E-07,-1.98E-07,8.17E-07,2.72E-07,1,1.46E-03,1,1,0,0,0
705,1.00E-01,2.97E-01,2.72E-01,0,705,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
707,3.14E-01,2.45E-01,2.96E-01,3,707,Not eroded,0,0,1,1,1,1,1,-2.54E-06,4.09E-06,8.20E-07,4.88E-06,1.63E-06,1,8.73E-03,1,1,0,0,0
712,3.23E-01,2.27E-01,2.81E-01,0,712,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
715,8.37E-02,5.60E-02,2.47E-01,6,715,Not eroded,0,0,1,1,1,1,0,3.01E-07,-8.99E-07,2.50E-07,9.80E-07,1.63E-07,0,1.75E-03,0,0,0,0,0
718,1.83E-01,2.03E-01,2.81E-01,5,718,Not eroded,0,0,1,1,1,1,1,-9.54E-07,5.10E-07,1.37E-06,1.75E-06,3.49E-07,0,3.13E-03,0,1,0,0,0
729,2.15E-01,8.66E-02,2.83E-01,4,729,Not eroded,0,0,1,1,1,1,1,1.14E-07,2.01E-06,-2.63E-07,2.03E-06,5.08E-07,0,3.63E-03,1,1,0,0,0
732,1.35E-01,2.44E-01,2.85E-01,0,732,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
737,3.24E-01,2.03E-01,2.96E-01,0,737,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
738,1.60E-01,1.50E-01,3.25E-01,0,738,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
760,1.08E-01,3.23E-01,2.94E-01,0,760,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
762,9.82E-02,1.38E-01,2.91E-01,0,762,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
764,8.45E-02,1.90E-01,2.69E-01,0,764,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
767,2.94E-01,1.51E-01,3.25E-01,0,767,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
768,2.57E-01,2.12E-01,2.47E-01,5,768,Not eroded,0,0,1,1,1,1,0,-1.12E-05,9.87E-06,-6.99E-05,7.15E-05,1.43E-05,0,1.28E-01,0,1,0,0,0
777,1.65E-01,2.47E-01,3.31E-01,0,777,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
779,7.58E-02,2.09E-01,2.79E-01,0,779,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
782,2.88E-01,1.40E-01,2.90E-01,0,782,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
798,2.53E-01,3.24E-01,2.49E-01,3,798,Not eroded,0,0,1,1,1,1,0,3.37E-07,-2.75E-08,4.41E-08,3.41E-07,1.14E-07,1,6.10E-04,1,1,0,0,0
802,1.42E-01,2.85E-01,3.22E-01,0,802,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
805,1.04E-01,3.06E-01,2.69E-01,0,805,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
809,1.42E-01,5.61E-02,2.86E-01,3,809,Not eroded,0,0,1,1,1,1,1,1.07E-07,-8.40E-07,-2.42E-08,8.47E-07,2.82E-07,1,1.52E-03,1,1,0,0,0
811,2.06E-01,2.98E-01,2.43E-01,2,811,Not eroded,0,0,1,1,1,1,0,-2.34E-07,1.09E-06,5.64E-07,1.25E-06,6.24E-07,1,2.24E-03,1,1,1,0,0
815,8.33E-02,5.64E-02,2.93E-01,0,815,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
817,3.24E-01,6.51E-02,2.62E-01,0,817,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
820,6.10E-02,1.09E-01,2.67E-01,7,820,Not eroded,0,0,1,1,1,1,1,1.48E-07,1.87E-07,9.33E-08,2.57E-07,3.67E-08,0,4.60E-04,0,0,0,0,0
829,6.01E-02,6.35E-02,2.54E-01,7,829,Not eroded,0,0,1,1,1,1,1,1.45E-07,2.88E-07,-2.56E-08,3.23E-07,4.62E-08,0,5.78E-04,0,0,0,0,0
833,3.24E-01,5.85E-02,2.71E-01,0,833,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
845,1.30E-01,5.61E-02,2.43E-01,2,845,Not eroded,0,0,1,1,1,1,0,8.86E-08,-7.98E-07,-1.44E-07,8.15E-07,4.08E-07,1,1.46E-03,1,1,1,0,0
846,2.62E-01,2.91E-01,2.50E-01,4,846,Not eroded,0,0,1,1,1,1,0,2.52E-07,-5.31E-07,-1.62E-06,1.72E-06,4.31E-07,0,3.08E-03,1,1,0,0,0
849,9.67E-02,1.21E-01,2.69E-01,3,849,Not eroded,0,0,1,1,1,1,1,3.89E-07,5.01E-07,-5.61E-08,6.37E-07,2.12E-07,1,1.14E-03,1,1,0,0,0
862,1.80E-01,1.86E-01,2.70E-01,3,862,Not eroded,0,0,1,1,1,1,1,1.73E-06,1.31E-07,1.83E-06,2.53E-06,8.42E-07,1,4.53E-03,1,1,0,0,0
865,2.94E-01,1.93E-01,2.83E-01,0,865,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
868,6.44E-02,2.74E-01,3.16E-01,0,868,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
874,7.55E-02,1.10E-01,2.70E-01,4,874,Not eroded,0,0,1,1,1,1,1,2.09E-07,1.70E-07,6.77E-08,2.78E-07,6.96E-08,0,4.97E-04,1,1,0,0,0
875,1.68E-01,1.63E-01,2.84E-01,3,875,Not eroded,0,0,1,1,1,1,1,-3.35E-07,-8.19E-08,-5.50E-07,6.49E-07,2.16E-07,1,1.16E-03,1,1,0,0,0
877,9.69E-02,7.78E-02,2.70E-01,0,877,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
882,1.95E-01,3.14E-01,2.94E-01,0,882,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
886,6.90E-02,9.25E-02,2.81E-01,4,886,Not eroded,0,0,1,1,1,1,1,-1.20E-07,1.62E-07,4.05E-08,2.06E-07,5.14E-08,0,3.68E-04,1,1,0,0,0
889,3.14E-01,2.06E-01,3.07E-01,0,889,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
891,2.20E-01,1.72E-01,3.09E-01,0,891,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
895,9.98E-02,7.73E-02,2.42E-01,6,895,Not eroded,0,0,1,1,1,1,0,2.92E-07,1.33E-07,5.09E-08,3.25E-07,5.41E-08,0,5.81E-04,0,0,0,0,0
902,9.48E-02,1.38E-01,2.56E-01,0,902,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
904,2.96E-01,2.01E-01,2.73E-01,0,904,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
907,1.28E-01,6.49E-02,2.88E-01,4,907,Not eroded,0,0,1,1,1,1,1,1.89E-08,-1.38E-08,2.04E-07,2.05E-07,5.14E-08,0,3.67E-04,1,1,0,0,0
924,6.50E-02,1.64E-01,2.78E-01,0,924,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
928,5.55E-02,7.63E-02,3.08E-01,2,928,Not eroded,0,0,1,1,1,1,1,-1.16E-07,-8.53E-08,-8.16E-08,1.66E-07,8.28E-08,1,2.97E-04,1,1,1,0,0
934,1.33E-01,7.51E-02,2.46E-01,4,934,Not eroded,0,0,1,1,1,1,0,1.72E-07,8.26E-08,-2.92E-09,1.91E-07,4.76E-08,0,3.42E-04,1,1,0,0,0
936,2.85E-01,1.48E-01,3.21E-01,0,936,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
939,2.55E-01,1.74E-01,2.96E-01,4,939,Not eroded,0,0,1,1,1,1,1,2.34E-06,2.58E-06,-9.33E-07,3.60E-06,9.01E-07,0,6.44E-03,1,1,0,0,0
941,3.19E-01,2.86E-01,2.92E-01,5,941,Not eroded,0,0,1,1,1,1,1,2.33E-07,3.29E-06,2.48E-07,3.31E-06,6.61E-07,0,5.92E-03,0,1,0,0,0
942,1.02E-01,2.01E-01,3.15E-01,0,942,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
944,1.49E-01,6.86E-02,2.69E-01,4,944,Not eroded,0,0,1,1,1,1,1,-2.37E-07,1.03E-07,-4.55E-07,5.24E-07,1.31E-07,0,9.37E-04,1,1,0,0,0
950,1.99E-01,1.91E-01,2.69E-01,4,950,Not eroded,0,0,1,1,1,1,1,-1.28E-06,3.05E-07,4.88E-06,5.06E-06,1.26E-06,0,9.05E-03,1,1,0,0,0
954,1.12E-01,1.48E-01,3.23E-01,0,954,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
955,3.00E-01,2.25E-01,2.85E-01,1,955,ERODED,1,1,1,1,1,1,1,0.000183628,1.90E-04,2.67E-05,0.000265627,0.000265627,1,4.75E-01,1,1,1,1,0
958,5.60E-02,1.61E-01,2.41E-01,3,958,Not eroded,0,0,1,1,1,1,0,-1.27E-08,1.50E-08,6.57E-07,6.57E-07,2.19E-07,1,1.18E-03,1,1,0,0,0
962,1.78E-01,3.17E-01,2.82E-01,6,962,Not eroded,0,0,1,1,1,1,1,1.46E-08,1.82E-07,-3.55E-07,3.99E-07,6.66E-08,0,7.14E-04,0,0,0,0,0
963,2.72E-01,1.34E-01,2.96E-01,3,963,Not eroded,0,0,1,1,1,1,1,7.81E-08,-1.03E-07,1.99E-07,2.37E-07,7.91E-08,1,4.24E-04,1,1,0,0,0
972,3.00E-01,2.89E-01,2.87E-01,0,972,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
978,3.24E-01,2.52E-01,2.92E-01,3,978,Not eroded,0,0,1,1,1,1,1,4.14E-07,4.29E-06,-3.28E-06,5.42E-06,1.81E-06,1,9.69E-03,1,1,0,0,0
980,3.24E-01,1.26E-01,2.68E-01,2,980,Not eroded,0,0,1,1,1,1,1,-1.43E-06,-8.41E-07,7.65E-07,1.82E-06,9.12E-07,1,3.26E-03,1,1,1,0,0
981,1.72E-01,1.55E-01,2.87E-01,3,981,Not eroded,0,0,1,1,1,1,1,2.04E-07,1.54E-06,1.43E-06,2.11E-06,7.03E-07,1,3.77E-03,1,1,0,0,0
983,2.35E-01,2.77E-01,2.54E-01,0,983,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
987,2.71E-01,3.25E-01,2.97E-01,0,987,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
989,3.24E-01,1.46E-01,2.41E-01,0,989,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
993,1.95E-01,3.07E-01,2.86E-01,3,993,Not eroded,0,0,1,1,1,1,1,3.55E-07,4.87E-07,2.48E-07,6.52E-07,2.17E-07,1,1.17E-03,1,1,0,0,0
994,1.30E-01,2.55E-01,2.92E-01,6,994,Not eroded,0,0,1,1,1,1,1,-6.72E-08,2.39E-08,4.79E-07,4.85E-07,8.08E-08,0,8.68E-04,0,0,0,0,0
996,1.46E-01,3.16E-01,3.14E-01,4,996,Not eroded,0,0,1,1,1,1,1,-2.66E-07,1.10E-06,3.96E-08,1.14E-06,2.84E-07,0,2.04E-03,1,1,0,0,0
1000,2.69E-01,9.61E-02,2.75E-01,0,1000,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1001,9.08E-02,5.82E-02,2.66E-01,3,1001,Not eroded,0,0,1,1,1,1,1,1.49E-07,1.75E-07,1.44E-07,2.71E-07,9.04E-08,1,4.85E-04,1,1,0,0,0
1006,1.78E-01,2.02E-01,2.72E-01,6,1006,Not eroded,0,0,1,1,1,1,1,-5.57E-07,3.01E-06,1.90E-06,3.61E-06,6.01E-07,0,6.46E-03,0,0,0,0,0
1007,5.60E-02,9.72E-02,2.87E-01,5,1007,Not eroded,0,0,1,1,1,1,1,-1.76E-07,2.59E-07,7.81E-08,3.23E-07,6.46E-08,0,5.78E-04,0,1,0,0,0
1019,1.78E-01,7.44E-02,2.84E-01,4,1019,Not eroded,0,0,1,1,1,1,1,1.04E-07,-5.11E-07,-4.35E-07,6.79E-07,1.70E-07,0,1.21E-03,1,1,0,0,0
1022,1.00E-01,2.53E-01,2.45E-01,0,1022,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1028,2.79E-01,2.36E-01,2.97E-01,0,1028,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1030,2.16E-01,5.61E-02,2.68E-01,3,1030,Not eroded,0,0,1,1,1,1,1,2.77E-07,-3.36E-07,-1.97E-07,4.78E-07,1.59E-07,1,8.55E-04,1,1,0,0,0
1031,2.39E-01,1.85E-01,2.83E-01,4,1031,Not eroded,0,0,1,1,1,1,1,-3.12E-06,9.91E-06,5.31E-06,1.17E-05,2.92E-06,0,2.09E-02,1,1,0,0,0
1034,1.32E-01,1.39E-01,2.49E-01,4,1034,Not eroded,0,0,1,1,1,1,0,5.58E-07,7.59E-07,1.39E-06,1.68E-06,4.20E-07,0,3.01E-03,1,1,0,0,0
1038,2.83E-01,3.23E-01,3.20E-01,0,1038,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1041,2.38E-01,1.71E-01,2.97E-01,6,1041,Not eroded,0,0,1,1,1,1,1,-3.45E-06,-3.43E-06,-1.24E-06,5.02E-06,8.37E-07,0,8.98E-03,0,0,0,0,0
1042,3.24E-01,1.12E-01,2.81E-01,0,1042,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1043,1.08E-01,1.15E-01,3.25E-01,0,1043,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1046,2.85E-01,3.15E-01,2.80E-01,0,1046,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1056,2.95E-01,1.54E-01,3.16E-01,0,1056,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1058,2.47E-01,1.66E-01,2.98E-01,4,1058,Not eroded,0,0,1,1,1,1,1,3.90E-06,-2.15E-06,-2.05E-06,4.90E-06,1.22E-06,0,8.76E-03,1,1,0,0,0
1059,8.47E-02,1.19E-01,2.71E-01,0,1059,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1061,2.55E-01,5.61E-02,2.76E-01,0,1061,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1067,2.60E-01,3.25E-01,2.74E-01,0,1067,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1069,1.82E-01,3.25E-01,2.75E-01,2,1069,Not eroded,0,0,1,1,1,1,1,1.36E-07,-3.59E-07,3.71E-07,5.34E-07,2.67E-07,1,9.55E-04,1,1,1,0,0
1070,5.61E-02,2.34E-01,2.83E-01,0,1070,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1074,1.72E-01,2.18E-01,2.74E-01,4,1074,Not eroded,0,0,1,1,1,1,1,1.03E-06,7.21E-07,2.29E-06,2.61E-06,6.52E-07,0,4.67E-03,1,1,0,0,0
1080,3.24E-01,6.06E-02,3.18E-01,0,1080,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1084,1.87E-01,2.06E-01,2.63E-01,0,1084,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1089,1.41E-01,9.32E-02,2.62E-01,4,1089,Not eroded,0,0,1,1,1,1,1,2.32E-07,3.17E-07,-5.29E-10,3.93E-07,9.83E-08,0,7.03E-04,1,1,0,0,0
1091,8.49E-02,2.13E-01,3.28E-01,0,1091,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1098,2.68E-01,1.49E-01,2.45E-01,0,1098,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1104,1.21E-01,2.29E-01,3.27E-01,0,1104,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
1112,1.46E-01,2.27E-01,2.97E-01,2,1112,Not eroded,0,0,1,1,1,1,1,9.25E-07,6.08E-07,9.90E-07,1.49E-06,7.43E-07,1,2.67E-03,1,1,1,0,0
1125,1.23E-01,2.10E-01,2.46E-01,3,1125,Not eroded,0,0,1,1,1,1,0,8.40E-07,4.12E-07,5.41E-07,1.08E-06,3.60E-07,1,1.93E-03,1,1,0,0,0
1131,2.20E-01,2.52E-01,2.67E-01,4,1131,Not eroded,0,0,1,1,1,1,1,6.68E-08,-8.95E-07,8.35E-07,1.23E-06,3.06E-07,0,2.20E-03,1,1,0,0,0
1133,9.68E-02,2.87E-01,2.48E-01,3,1133,Not eroded,0,0,1,1,1,1,0,-3.88E-08,1.39E-07,1.27E-07,1.92E-07,6.41E-08,1,3.43E-04,1,1,0,0,0
1141,2.85E-01,2.68E-01,2.63E-01,5,1141,Not eroded,0,0,1,1,1,1,1,-2.48E-06,4.00E-06,3.98E-07,4.73E-06,9.46E-07,0,8.46E-03,0,1,0,0,0
1142,2.67E-01,2.20E-01,2.98E-01,4,1142,Not eroded,0,0,1,1,1,1,1,8.67E-05,-1.49E-04,-1.38E-04,0.000220934,5.52E-05,0,3.95E-01,1,1,0,0,0
1152,1.15E-01,2.82E-01,2.62E-01,4,1152,Not eroded,0,0,1,1,1,1,1,5.80E-07,5.31E-07,4.96E-07,9.29E-07,2.32E-07,0,1.66E-03,1,1,0,0,0
1153,1.52E-01,1.71E-01,2.69E-01,5,1153,Not eroded,0,0,1,1,1,1,1,-1.25E-07,2.26E-07,7.13E-07,7.58E-07,1.52E-07,0,1.36E-03,0,1,0,0,0
