Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.21,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
695,1.55E-01,3.08E-01,0.2815208,0,695,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
701,2.00E-01,5.59E-02,0.2230894,3,701,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
705,3.24E-01,2.24E-01,0.2415383,5,705,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
708,9.69E-02,8.15E-02,0.2510095,0,708,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
709,2.51E-01,1.63E-01,0.2895734,0,709,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
712,1.61E-01,3.24E-01,0.2774414,0,712,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
713,2.10E-01,5.59E-02,0.2715761,3,713,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
716,6.20E-02,1.19E-01,0.2521109,4,716,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
724,3.18E-01,2.79E-01,0.2318078,5,724,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
726,9.42E-02,9.90E-02,0.2870809,0,726,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
733,1.71E-01,2.20E-01,0.2402819,4,733,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
735,1.29E-01,1.30E-01,0.2266641,5,735,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
739,1.71E-01,1.88E-01,0.2910113,0,739,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
740,2.55E-01,1.98E-01,0.2192215,0,740,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
743,1.27E-01,1.69E-01,0.2230383,0,743,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
745,1.93E-01,2.65E-01,0.3085709,0,745,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
747,5.66E-02,1.38E-01,0.253709,0,747,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
748,8.04E-02,8.05E-02,0.2451565,0,748,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
750,2.29E-01,1.98E-01,0.2927799,4,750,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
753,3.25E-01,1.27E-01,0.2558038,3,753,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
754,3.24E-01,2.66E-01,0.2764897,5,754,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
756,1.98E-01,6.25E-02,0.2402011,5,756,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
758,6.17E-02,8.89E-02,0.2292126,4,758,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
760,2.72E-01,1.49E-01,0.2563013,4,760,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
766,3.24E-01,1.40E-01,0.2224952,4,766,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
767,1.63E-01,2.36E-01,0.2292328,1,767,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
772,2.70E-01,6.62E-02,0.2624024,0,772,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
773,2.26E-01,3.23E-01,0.2444863,3,773,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
775,1.53E-01,5.85E-02,0.2308017,6,775,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
778,7.69E-02,2.84E-01,0.2946224,0,778,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
779,3.15E-01,2.22E-01,0.2384595,4,779,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
780,2.91E-01,1.16E-01,0.2830687,4,780,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
786,2.88E-01,1.87E-01,0.2780432,4,786,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
790,5.72E-02,2.26E-01,0.2878031,0,790,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
791,2.28E-01,8.84E-02,0.3201914,0,791,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
793,5.65E-02,3.24E-01,0.2115781,2,793,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
796,5.67E-02,2.67E-01,0.2914831,0,796,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
799,2.63E-01,1.00E-01,0.3255137,0,799,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
801,5.68E-02,7.57E-02,0.2970391,0,801,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
803,2.60E-01,5.59E-02,0.2607896,2,803,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
810,3.24E-01,6.60E-02,0.2281604,0,810,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
811,2.14E-01,1.27E-01,0.3154037,0,811,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
812,1.37E-01,1.02E-01,0.3077273,0,812,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
814,5.65E-02,1.96E-01,0.2483788,0,814,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
815,2.92E-01,2.60E-01,0.3250086,0,815,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
816,2.82E-01,3.24E-01,0.2434741,4,816,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
817,2.47E-01,2.27E-01,0.2454833,0,817,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
819,1.03E-01,2.18E-01,0.3255008,0,819,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
821,1.77E-01,9.96E-02,0.2123852,3,821,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
824,2.38E-01,2.25E-01,0.2581097,4,824,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
826,3.00E-01,2.48E-01,0.2852729,5,826,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
827,2.17E-01,1.10E-01,0.3030085,0,827,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
836,2.32E-01,1.06E-01,0.2282966,4,836,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
838,1.55E-01,3.16E-01,0.2296472,4,838,ERODED,1,1,1,1,0,0,0,0,0,0,1,1
839,5.70E-02,7.97E-02,0.3230258,0,839,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
840,1.32E-01,1.99E-01,0.2117832,4,840,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
848,3.16E-01,2.54E-01,0.2269979,4,848,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
849,3.24E-01,2.62E-01,0.2924536,0,849,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
852,2.19E-01,2.12E-01,0.2418435,3,852,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
854,1.96E-01,2.39E-01,0.2555624,3,854,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
857,3.09E-01,7.64E-02,0.2817588,5,857,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
860,7.40E-02,5.59E-02,0.2901391,0,860,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
863,1.09E-01,2.53E-01,0.2419993,0,863,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
867,6.10E-02,2.91E-01,0.2879164,3,867,ERODED,1,1,1,1,1,1,1,1,0,0,1,1
868,2.78E-01,7.15E-02,0.2241496,0,868,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
869,2.65E-01,1.52E-01,0.2377393,3,869,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
871,1.13E-01,1.08E-01,0.2326539,5,871,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
874,1.31E-01,3.24E-01,0.2187244,4,874,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
877,1.64E-01,6.28E-02,0.2548486,4,877,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
882,3.05E-01,1.92E-01,0.2232618,0,882,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
884,3.19E-01,1.32E-01,0.2925369,7,884,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
885,3.10E-01,6.49E-02,0.2866728,5,885,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
886,2.16E-01,5.58E-02,0.2442324,3,886,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
888,1.10E-01,2.38E-01,0.2274569,0,888,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
893,2.18E-01,1.82E-01,0.2315844,2,893,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
895,1.28E-01,7.11E-02,0.2650453,4,895,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
896,9.73E-02,1.66E-01,0.333845,0,896,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
899,2.70E-01,2.74E-01,0.2210264,4,899,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
907,1.91E-01,2.60E-01,0.2187645,0,907,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
908,8.82E-02,2.30E-01,0.2147476,5,908,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
911,2.60E-01,1.05E-01,0.2228653,0,911,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
913,3.15E-01,1.57E-01,0.244634,4,913,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
921,1.91E-01,6.92E-02,0.3282406,0,921,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
922,3.24E-01,1.32E-01,0.2643485,5,922,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
924,1.60E-01,5.62E-02,0.3173741,0,924,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
929,6.33E-02,2.43E-01,0.2695445,0,929,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
932,1.02E-01,7.12E-02,0.2263597,4,932,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
934,3.09E-01,1.18E-01,0.3277497,0,934,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
936,5.65E-02,3.24E-01,0.2568311,0,936,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
942,2.78E-01,1.30E-01,0.2565636,4,942,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
943,2.45E-01,9.92E-02,0.2744939,4,943,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
945,2.17E-01,1.15E-01,0.3123157,0,945,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
949,1.25E-01,2.21E-01,0.2731264,3,949,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
954,2.11E-01,1.17E-01,0.2375868,4,954,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
955,2.85E-01,2.87E-01,0.2993557,4,955,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
961,2.14E-01,2.89E-01,0.25481,0,961,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
962,1.32E-01,3.24E-01,0.2288109,4,962,ERODED,1,1,1,1,0,0,0,0,0,0,1,1
966,3.13E-01,1.43E-01,0.2337599,4,966,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
972,1.93E-01,2.31E-01,0.31633,0,972,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
976,2.06E-01,2.89E-01,0.2981745,0,976,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
978,3.09E-01,2.63E-01,0.2257327,3,978,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
985,1.23E-01,3.21E-01,0.2289631,4,985,ERODED,1,1,1,1,0,0,0,0,0,0,1,1
992,3.24E-01,1.07E-01,0.2248284,0,992,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
997,2.58E-01,1.06E-01,0.2913416,5,997,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
1000,1.11E-01,1.14E-01,0.2246423,0,1000,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
1001,1.01E-01,2.28E-01,0.2406105,3,1001,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
1002,2.34E-01,2.17E-01,0.2415002,4,1002,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
1005,3.16E-01,1.72E-01,0.2478628,5,1005,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
1006,2.44E-01,2.51E-01,0.2800955,4,1006,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1008,2.25E-01,2.24E-01,0.3086306,0,1008,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1010,2.20E-01,3.23E-01,0.303011,0,1010,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1012,2.92E-01,2.75E-01,0.2431989,6,1012,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0
1015,3.17E-01,1.97E-01,0.2388452,3,1015,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
1018,2.84E-01,2.90E-01,0.2665405,4,1018,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1022,1.38E-01,2.69E-01,0.2572293,0,1022,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1024,2.66E-01,3.24E-01,0.3256055,0,1024,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1025,2.46E-01,5.63E-02,0.2248621,4,1025,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
1026,1.77E-01,8.90E-02,0.2733413,2,1026,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
1027,1.82E-01,1.72E-01,0.2978287,4,1027,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1029,1.72E-01,5.69E-02,0.2222139,4,1029,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
1031,8.29E-02,2.18E-01,0.2113896,4,1031,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
1039,2.55E-01,1.75E-01,0.291391,0,1039,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1045,1.85E-01,2.44E-01,0.2566649,4,1045,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1050,2.27E-01,2.06E-01,0.2438687,4,1050,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
1056,2.00E-01,1.64E-01,0.2819909,6,1056,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
1058,1.34E-01,1.37E-01,0.3146672,0,1058,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1064,1.72E-01,1.92E-01,0.2541785,4,1064,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1069,5.65E-02,9.29E-02,0.2513506,4,1069,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1070,1.85E-01,2.85E-01,0.2180547,0,1070,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
1073,1.21E-01,3.24E-01,0.2195312,4,1073,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
1077,1.63E-01,6.52E-02,0.2134792,4,1077,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
1078,3.16E-01,8.20E-02,0.2566555,0,1078,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1079,3.00E-01,6.65E-02,0.2868592,4,1079,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1083,1.32E-01,1.33E-01,0.2168771,0,1083,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
1084,1.83E-01,7.77E-02,0.2275096,5,1084,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
1086,1.99E-01,1.27E-01,0.2726498,0,1086,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1095,1.90E-01,1.33E-01,0.2717573,0,1095,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1096,3.18E-01,2.04E-01,0.2577744,7,1096,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
1100,2.96E-01,2.71E-01,0.2303592,5,1100,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
1101,2.76E-01,1.14E-01,0.2982985,0,1101,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1105,2.62E-01,2.20E-01,0.3253654,0,1105,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1107,2.85E-01,2.50E-01,0.2257843,0,1107,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
1109,1.37E-01,1.26E-01,0.225625,4,1109,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
1111,2.73E-01,7.30E-02,0.3249792,0,1111,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1115,2.43E-01,2.77E-01,0.2584461,0,1115,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1118,1.64E-01,2.08E-01,0.2474074,0,1118,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
1124,2.30E-01,2.44E-01,0.2171034,0,1124,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
1130,2.88E-01,1.32E-01,0.3119251,0,1130,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1131,1.49E-01,1.23E-01,0.2895668,0,1131,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1133,3.06E-01,3.24E-01,0.2188326,5,1133,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
1138,6.55E-02,1.52E-01,0.2800087,0,1138,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1142,2.81E-01,5.60E-02,0.226931,3,1142,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
1143,3.24E-01,1.34E-01,0.2462944,4,1143,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
1147,1.64E-01,1.36E-01,0.2719991,0,1147,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1154,1.76E-01,2.55E-01,0.2583683,0,1154,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1164,9.31E-02,1.37E-01,0.3133637,0,1164,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1165,1.12E-01,2.20E-01,0.2234833,4,1165,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
1168,1.25E-01,1.51E-01,0.2920513,4,1168,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1175,1.65E-01,2.19E-01,0.2887967,0,1175,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1176,1.57E-01,9.93E-02,0.2211346,4,1176,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
1178,1.41E-01,5.59E-02,0.2629647,5,1178,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
1180,1.87E-01,6.90E-02,0.2302943,7,1180,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
1181,3.15E-01,8.40E-02,0.2759775,2,1181,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
1188,2.97E-01,9.30E-02,0.3175158,0,1188,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1191,2.43E-01,2.73E-01,0.2984428,4,1191,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1193,2.49E-01,3.24E-01,0.2418269,0,1193,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
1195,2.79E-01,1.37E-01,0.3122929,0,1195,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1196,1.80E-01,6.52E-02,0.2865585,0,1196,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1198,3.00E-01,1.88E-01,0.2486588,5,1198,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
1201,6.58E-02,6.97E-02,0.2898351,0,1201,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1216,3.24E-01,2.03E-01,0.2408343,3,1216,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
1220,2.62E-01,2.38E-01,0.2972067,0,1220,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1225,3.00E-01,2.21E-01,0.221842,5,1225,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
1227,5.75E-02,2.75E-01,0.2332437,0,1227,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
1228,1.07E-01,3.20E-01,0.3209991,0,1228,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1232,2.01E-01,2.19E-01,0.2542356,0,1232,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1233,8.75E-02,2.22E-01,0.2301285,6,1233,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
1234,2.65E-01,3.09E-01,0.2429494,3,1234,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
1235,2.85E-01,8.41E-02,0.3140433,0,1235,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1238,1.37E-01,2.17E-01,0.2671002,3,1238,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
1242,1.58E-01,3.12E-01,0.2640005,3,1242,ERODED,1,1,1,1,1,1,1,1,0,0,1,1
1248,3.15E-01,3.04E-01,0.2940088,0,1248,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1250,3.15E-01,2.12E-01,0.2393686,5,1250,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
1251,2.76E-01,2.90E-01,0.2264811,0,1251,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
1252,1.24E-01,2.76E-01,0.2484573,0,1252,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
1254,2.23E-01,2.88E-01,0.2448834,0,1254,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
1256,2.01E-01,2.36E-01,0.2637064,0,1256,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1259,1.39E-01,2.88E-01,0.2672572,0,1259,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1263,1.01E-01,2.05E-01,0.2492743,4,1263,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
1269,2.25E-01,9.21E-02,0.3033068,0,1269,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1274,1.87E-01,8.55E-02,0.2327785,4,1274,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
1275,2.62E-01,2.49E-01,0.3035057,3,1275,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
1277,1.17E-01,3.24E-01,0.2897957,0,1277,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1281,2.28E-01,6.46E-02,0.2339982,3,1281,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
1284,2.68E-01,1.50E-01,0.2245571,3,1284,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
1288,2.81E-01,2.84E-01,0.2591477,7,1288,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
1291,2.02E-01,1.09E-01,0.2724439,0,1291,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1293,2.73E-01,3.24E-01,0.2389188,4,1293,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
1294,3.20E-01,2.24E-01,0.2123878,5,1294,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
1300,1.89E-01,1.02E-01,0.2612089,0,1300,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1306,1.81E-01,2.16E-01,0.2203032,0,1306,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
1309,2.14E-01,1.66E-01,0.2336475,0,1309,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
1315,3.24E-01,1.49E-01,0.2274909,3,1315,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
1316,1.16E-01,2.14E-01,0.2416165,5,1316,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
1323,1.37E-01,2.61E-01,0.2390801,0,1323,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
1324,3.16E-01,7.26E-02,0.288117,6,1324,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
1326,5.96E-02,1.84E-01,0.273108,0,1326,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1327,2.52E-01,1.07E-01,0.2732446,3,1327,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
1328,2.61E-01,2.88E-01,0.2289899,0,1328,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
1333,2.24E-01,1.97E-01,0.2740214,3,1333,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
1335,2.05E-01,3.24E-01,0.2761731,2,1335,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
1336,1.87E-01,3.15E-01,0.2338657,4,1336,ERODED,1,1,1,1,1,0,0,0,0,0,1,1
1337,3.02E-01,7.01E-02,0.2780128,4,1337,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1339,9.66E-02,2.19E-01,0.3055222,2,1339,ERODED,1,1,1,1,1,1,1,1,0,1,1,1
1341,1.75E-01,8.11E-02,0.2119487,4,1341,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
1346,2.72E-01,1.00E-01,0.333828,0,1346,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1347,2.72E-01,3.09E-01,0.2342735,0,1347,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
1351,1.79E-01,3.16E-01,0.2867987,0,1351,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1354,2.14E-01,2.85E-01,0.2664644,0,1354,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1355,2.38E-01,1.40E-01,0.2665526,0,1355,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1356,2.59E-01,7.92E-02,0.2863007,2,1356,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
1357,7.25E-02,1.09E-01,0.2581259,4,1357,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1368,2.38E-01,2.08E-01,0.3083955,0,1368,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1369,3.05E-01,5.58E-02,0.2712141,5,1369,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
1373,5.65E-02,2.35E-01,0.2918525,1,1373,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1378,7.74E-02,5.61E-02,0.271871,0,1378,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1380,2.70E-01,8.78E-02,0.3113198,0,1380,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1383,3.24E-01,1.67E-01,0.248238,5,1383,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
1384,1.62E-01,8.53E-02,0.266148,0,1384,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1386,1.21E-01,2.40E-01,0.2854479,0,1386,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1392,2.70E-01,7.45E-02,0.2482423,3,1392,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
1393,5.65E-02,5.59E-02,0.2591291,0,1393,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1394,1.11E-01,1.12E-01,0.2640587,3,1394,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
1396,2.77E-01,7.18E-02,0.2922082,4,1396,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1397,2.68E-01,1.30E-01,0.2549163,4,1397,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
1399,2.68E-01,7.89E-02,0.2311778,0,1399,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
1400,5.65E-02,1.73E-01,0.2947224,3,1400,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
1402,1.45E-01,1.14E-01,0.2903478,0,1402,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1408,2.75E-01,9.77E-02,0.2142716,0,1408,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
1410,2.18E-01,2.31E-01,0.2646697,0,1410,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
1420,1.44E-01,3.09E-01,0.2243404,5,1420,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
1421,1.70E-01,5.60E-02,0.3004368,0,1421,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
1424,1.41E-01,1.08E-01,0.2277077,4,1424,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
